    0.1000000000E-01    0.4160373718+211   -0.2071751599+212    0.1031675454+213     324.0435975        -4.979724754        0.4160373718+211
    0.1221259843        0.5929196320E+13   -0.2785871115E+14    0.1311400072E+15     326.7598094        -4.698564467        0.5929196320E+13
    0.1231271091        0.4336910319E+13   -0.2036532010E+14    0.9581169345E+14     326.7370460        -4.695813055        0.4336910319E+13
    0.1241282340        0.3188847699E+13   -0.1496552943E+14    0.7036790847E+14     326.7155779        -4.693083785        0.3188847699E+13
    0.1251293588        0.2356677515E+13   -0.1105370213E+14    0.5194547112E+14     326.6954157        -4.690375354        0.2356677515E+13
    0.1261304837        0.1750353339E+13   -0.8205107632E+13    0.3853750414E+14     326.6765691        -4.687686450        0.1750353339E+13
    0.1271316085        0.1306346479E+13   -0.6120253832E+13    0.2872962808E+14     326.6590470        -4.685015752        0.1306346479E+13
    0.1281327334        0.9795975451E+12   -0.4586830251E+13    0.2151970450E+14     326.6428577        -4.682361930        0.9795975451E+12
    0.1291338583        0.7379804284E+12   -0.3453544460E+13    0.1619397455E+14     326.6280086        -4.679723644        0.7379804284E+12
    0.1301349831        0.5584735243E+12   -0.2612036269E+13    0.1224148118E+14     326.6145068        -4.677099550        0.5584735243E+12
    0.1311361080        0.4244975186E+12   -0.1984308682E+13    0.9294624798E+13     326.6023591        -4.674488297        0.4244975186E+12
    0.1321372328        0.3240546155E+12   -0.1513947039E+13    0.7087655104E+13     326.5915719        -4.671888524        0.3240546155E+12
    0.1331383577        0.2484212841E+12   -0.1159953220E+13    0.5427538688E+13     326.5821515        -4.669298866        0.2484212841E+12
    0.1341394826        0.1912252785E+12   -0.8923944403E+12    0.4173410116E+13     326.5741040        -4.666717953        0.1912252785E+12
    0.1351406074        0.1477907867E+12   -0.6893175711E+12    0.3222006461E+13     326.5674355        -4.664144407        0.1477907867E+12
    0.1361417323        0.1146715963E+12   -0.5345504580E+12    0.2497293607E+13     326.5621522        -4.661576844        0.1146715963E+12
    0.1371428571        0.8931673874E+11   -0.4161279250E+12    0.1943043356E+13     326.5582604        -4.659013874        0.8931673874E+11
    0.1381439820        0.6982992258E+11   -0.3251598294E+12    0.1517497680E+13     326.5557666        -4.656454101        0.6982992258E+11
    0.1391451069        0.5479567354E+11   -0.2550133726E+12    0.1189516052E+13     326.5546776        -4.653896122        0.5479567354E+11
    0.1401462317        0.4315313417E+11   -0.2007198356E+12    0.9357814443E+12     326.5550005        -4.651338528        0.4315313417E+11
    0.1411473566        0.3410406615E+11   -0.1585422972E+12    0.7387654002E+12     326.5567428        -4.648779900        0.3410406615E+11
    0.1421484814        0.2704550455E+11   -0.1256593321E+12    0.5852397107E+12     326.5599127        -4.646218814        0.2704550455E+11
    0.1431496063        0.2152025596E+11   -0.9993261913E+11    0.4651834146E+12     326.5645185        -4.643653836        0.2152025596E+11
    0.1441507312        0.1718036643E+11   -0.7973551560E+11    0.3709768767E+12     326.5705697        -4.641083525        0.1718036643E+11
    0.1451518560        0.1376005492E+11   -0.6382610321E+11    0.2968052037E+12     326.5780761        -4.638506428        0.1376005492E+11
    0.1461529809        0.1105558248E+11   -0.5125280790E+11    0.2382149169E+12     326.5870483        -4.635921084        0.1105558248E+11
    0.1471541057         8910223371.       -0.4128396977E+11    0.1917832653E+12     326.5974979        -4.633326018         8910223371.    
    0.1481552306         7203003642.       -0.3335509120E+11    0.1548706465E+12     326.6094374        -4.630719747         7203003642.    
    0.1491563555         5840232058.       -0.2702918249E+11    0.1254345745E+12     326.6228802        -4.628100771         5840232058.    
    0.1501574803         4749108461.       -0.2196684722E+11    0.1018893981E+12     326.6378408        -4.625467579         4749108461.    
    0.1511586052         3872883133.       -0.1790363635E+11    0.8300014924E+11     326.6543349        -4.622818644         3872883133.    
    0.1521597300         3167178298.       -0.1463284648E+11    0.6780194229E+11     326.6723794        -4.620152421         3167178298.    
    0.1531608549         2597183399.       -0.1199240954E+11    0.5553857015E+11     326.6919926        -4.617467349         2597183399.    
    0.1541619798         2135509575.        -9854868116.        0.4561557036E+11     326.7131942        -4.614761849         2135509575.    
    0.1551631046         1760543133.        -8119685349.        0.3756423612E+11     326.7360051        -4.612034320         1760543133.    
    0.1561642295         1455177953.        -6707327203.        0.3101393246E+11     326.7604484        -4.609283139         1455177953.    
    0.1571653543         1205836620.        -5554694421.        0.2567073504E+11     326.7865482        -4.606506660         1205836620.    
    0.1581664792         1001712195.        -4611585652.        0.2130089731E+11     326.8143309        -4.603703212         1001712195.    
    0.1591676040         834179163.9        -3837950804.        0.1771801651E+11     326.8438245        -4.600871096         834179163.9    
    0.1601687289         696334457.8        -3201751814.        0.1477304175E+11     326.8750591        -4.598008584         696334457.8    
    0.1611698538         582638812.3        -2677291715.        0.1234647246E+11     326.9080668        -4.595113918         582638812.3    
    0.1621709786         488635727.6        -2243905808.        0.1034224978E+11     326.9428819        -4.592185305         488635727.6    
    0.1631721035         410730635.1        -1884933622.         8682960351.         326.9795409        -4.589220918         410730635.1    
    0.1641732283         346016898.3        -1586909236.         7306060183.         327.0180829        -4.586218892         346016898.3    
    0.1651743532         292138350.0        -1338921860.         6160893809.         327.0585492        -4.583177320         292138350.0    
    0.1661754781         247180409.7        -1132109575.         5206334981.         327.1009839        -4.580094256         247180409.7    
    0.1671766029         209583615.0        -959257437.1         4408914518.         327.1454337        -4.576967704         209583615.0    
    0.1681777278         178074780.7        -814477652.5         3741330959.         327.1919481        -4.573795623         178074780.7    
    0.1691788526         151612055.3        -692954409.1         3181262784.         327.2405796        -4.570575920         151612055.3    
    0.1701799775         129340961.7        -590739808.4         2710418840.         327.2913836        -4.567306448         129340961.7    
    0.1711811024         110559142.1        -504590266.7         2313777361.         327.3444188        -4.563985004         110559142.1    
    0.1721822272         94688016.83        -431835052.2         1978974697.         327.3997469        -4.560609322         94688016.83    
